Ore Name,ItemStack,Item ID,Wildcard,Mod
springCopper,1xgt.metaitem.02@24035,gregtech:gt.metaitem.02,false,gregtech
springCupronickel,1xgt.metaitem.02@24310,gregtech:gt.metaitem.02,false,gregtech
springDamascusSteel,1xgt.metaitem.02@24335,gregtech:gt.metaitem.02,false,gregtech
springDarkIron,1xgt.metaitem.02@24342,gregtech:gt.metaitem.02,false,gregtech
springDeepIron,1xgt.metaitem.02@24829,gregtech:gt.metaitem.02,false,gregtech
springDesh,1xgt.metaitem.02@24884,gregtech:gt.metaitem.02,false,gregtech
springDuranium,1xgt.metaitem.02@24328,gregtech:gt.metaitem.02,false,gregtech
springDysprosium,1xgt.metaitem.02@24073,gregtech:gt.metaitem.02,false,gregtech
springElectrum,1xgt.metaitem.02@24303,gregtech:gt.metaitem.02,false,gregtech
springElectrumFlux,1xgt.metaitem.02@24320,gregtech:gt.metaitem.02,false,gregtech
springEnderium,1xgt.metaitem.02@24321,gregtech:gt.metaitem.02,false,gregtech
springErbium,1xgt.metaitem.02@24075,gregtech:gt.metaitem.02,false,gregtech
springEuropium,1xgt.metaitem.02@24070,gregtech:gt.metaitem.02,false,gregtech
springFZDarkIron,1xgt.metaitem.02@24342,gregtech:gt.metaitem.02,false,gregtech
springFierySteel,1xgt.metaitem.02@24346,gregtech:gt.metaitem.02,false,gregtech
springForce,1xgt.metaitem.02@24521,gregtech:gt.metaitem.02,false,gregtech
springFzDarkIron,1xgt.metaitem.02@24342,gregtech:gt.metaitem.02,false,gregtech
springGadolinium,1xgt.metaitem.02@24071,gregtech:gt.metaitem.02,false,gregtech
springGallium,1xgt.metaitem.02@24037,gregtech:gt.metaitem.02,false,gregtech
springGold,1xgt.metaitem.02@24086,gregtech:gt.metaitem.02,false,gregtech
springHSLA,1xgt.metaitem.02@24322,gregtech:gt.metaitem.02,false,gregtech
springHolmium,1xgt.metaitem.02@24074,gregtech:gt.metaitem.02,false,gregtech
springIndium,1xgt.metaitem.02@24056,gregtech:gt.metaitem.02,false,gregtech
springInfusedGold,1xgt.metaitem.02@24323,gregtech:gt.metaitem.02,false,gregtech
springInvar,1xgt.metaitem.02@24302,gregtech:gt.metaitem.02,false,gregtech
springIridium,1xgt.metaitem.02@24084,gregtech:gt.metaitem.02,false,gregtech
springIron,1xgt.metaitem.02@24032,gregtech:gt.metaitem.02,false,gregtech
springIronMagnetic,1xgt.metaitem.02@24354,gregtech:gt.metaitem.02,false,gregtech
springIronWood,1xgt.metaitem.02@24338,gregtech:gt.metaitem.02,false,gregtech
springKanthal,1xgt.metaitem.02@24312,gregtech:gt.metaitem.02,false,gregtech
springKnightmetal,1xgt.metaitem.02@24362,gregtech:gt.metaitem.02,false,gregtech
springLanthanum,1xgt.metaitem.02@24064,gregtech:gt.metaitem.02,false,gregtech
springLead,1xgt.metaitem.02@24089,gregtech:gt.metaitem.02,false,gregtech
springLutetium,1xgt.metaitem.02@24078,gregtech:gt.metaitem.02,false,gregtech
springMagnalium,1xgt.metaitem.02@24313,gregtech:gt.metaitem.02,false,gregtech
springMagnesium,1xgt.metaitem.02@24018,gregtech:gt.metaitem.02,false,gregtech
springManganese,1xgt.metaitem.02@24031,gregtech:gt.metaitem.02,false,gregtech
springMeteoricIron,1xgt.metaitem.02@24340,gregtech:gt.metaitem.02,false,gregtech
springMeteoricSteel,1xgt.metaitem.02@24341,gregtech:gt.metaitem.02,false,gregtech
springMidasium,1xgt.metaitem.02@24332,gregtech:gt.metaitem.02,false,gregtech
springMithril,1xgt.metaitem.02@24331,gregtech:gt.metaitem.02,false,gregtech
springMolybdenum,1xgt.metaitem.02@24048,gregtech:gt.metaitem.02,false,gregtech
springNaquadah,1xgt.metaitem.02@24324,gregtech:gt.metaitem.02,false,gregtech
springNaquadahAlloy,1xgt.metaitem.02@24325,gregtech:gt.metaitem.02,false,gregtech
springNaquadahEnriched,1xgt.metaitem.02@24326,gregtech:gt.metaitem.02,false,gregtech
springNaquadria,1xgt.metaitem.02@24327,gregtech:gt.metaitem.02,false,gregtech
springNeodymium,1xgt.metaitem.02@24067,gregtech:gt.metaitem.02,false,gregtech
springNeodymiumMagnetic,1xgt.metaitem.02@24356,gregtech:gt.metaitem.02,false,gregtech
springNeutronium,1xgt.metaitem.02@24129,gregtech:gt.metaitem.02,false,gregtech
springNichrome,1xgt.metaitem.02@24311,gregtech:gt.metaitem.02,false,gregtech
springNickel,1xgt.metaitem.02@24034,gregtech:gt.metaitem.02,false,gregtech
springNiobium,1xgt.metaitem.02@24047,gregtech:gt.metaitem.02,false,gregtech
springNiobiumNitride,1xgt.metaitem.02@24359,gregtech:gt.metaitem.02,false,gregtech
springNiobiumTitanium,1xgt.metaitem.02@24360,gregtech:gt.metaitem.02,false,gregtech
springOsmiridium,1xgt.metaitem.02@24317,gregtech:gt.metaitem.02,false,gregtech
springOsmium,1xgt.metaitem.02@24083,gregtech:gt.metaitem.02,false,gregtech
springPalladium,1xgt.metaitem.02@24052,gregtech:gt.metaitem.02,false,gregtech
springPigIron,1xgt.metaitem.02@24307,gregtech:gt.metaitem.02,false,gregtech
springPlastic,1xgt.metaitem.02@24874,gregtech:gt.metaitem.02,false,gregtech
springPlatinum,1xgt.metaitem.02@24085,gregtech:gt.metaitem.02,false,gregtech
springPlutonium,1xgt.metaitem.02@24100,gregtech:gt.metaitem.02,false,gregtech
springPlutonium241,1xgt.metaitem.02@24101,gregtech:gt.metaitem.02,false,gregtech
springPraseodymium,1xgt.metaitem.02@24066,gregtech:gt.metaitem.02,false,gregtech
springPromethium,1xgt.metaitem.02@24068,gregtech:gt.metaitem.02,false,gregtech
springRedAlloy,1xgt.metaitem.02@24308,gregtech:gt.metaitem.02,false,gregtech
springRedSteel,1xgt.metaitem.02@24348,gregtech:gt.metaitem.02,false,gregtech
springRoseGold,1xgt.metaitem.02@24351,gregtech:gt.metaitem.02,false,gregtech
springRubber,1xgt.metaitem.02@24880,gregtech:gt.metaitem.02,false,gregtech
springRubidium,1xgt.metaitem.02@24043,gregtech:gt.metaitem.02,false,gregtech
springSamarium,1xgt.metaitem.02@24069,gregtech:gt.metaitem.02,false,gregtech
springScandium,1xgt.metaitem.02@24027,gregtech:gt.metaitem.02,false,gregtech
springShadowIron,1xgt.metaitem.02@24336,gregtech:gt.metaitem.02,false,gregtech
springShadowSteel,1xgt.metaitem.02@24337,gregtech:gt.metaitem.02,false,gregtech
springSilicon,1xgt.metaitem.02@24020,gregtech:gt.metaitem.02,false,gregtech
springSilver,1xgt.metaitem.02@24054,gregtech:gt.metaitem.02,false,gregtech
springSmallAdamant,1xgt.metaitem.02@23319,gregtech:gt.metaitem.02,false,gregtech
springSmallAdamantine,1xgt.metaitem.02@23319,gregtech:gt.metaitem.02,false,gregtech
springSmallAdamantium,1xgt.metaitem.02@23319,gregtech:gt.metaitem.02,false,gregtech
springSmallAluminium,1xgt.metaitem.02@23019,gregtech:gt.metaitem.02,false,gregtech
springSmallAmericium,1xgt.metaitem.02@23103,gregtech:gt.metaitem.02,false,gregtech
springSmallAnnealedCopper,1xgt.metaitem.02@23345,gregtech:gt.metaitem.02,false,gregtech
springSmallAntimony,1xgt.metaitem.02@23058,gregtech:gt.metaitem.02,false,gregtech
springSmallAnyBronze,1xgt.metaitem.02@23300,gregtech:gt.metaitem.02,false,gregtech
springSmallAnyCopper,1xgt.metaitem.02@23035,gregtech:gt.metaitem.02,false,gregtech
springSmallAnyCopper,1xgt.metaitem.02@23345,gregtech:gt.metaitem.02,false,gregtech
springSmallAnyIron,1xgt.metaitem.02@23032,gregtech:gt.metaitem.02,false,gregtech
springSmallAnyIron,1xgt.metaitem.02@23304,gregtech:gt.metaitem.02,false,gregtech
springSmallAnyIron,1xgt.metaitem.02@23307,gregtech:gt.metaitem.02,false,gregtech
springSmallArsenic,1xgt.metaitem.02@23039,gregtech:gt.metaitem.02,false,gregtech
springSmallAstralSilver,1xgt.metaitem.02@23333,gregtech:gt.metaitem.02,false,gregtech
springSmallBatteryAlloy,1xgt.metaitem.02@23315,gregtech:gt.metaitem.02,false,gregtech
springSmallBeryllium,1xgt.metaitem.02@23008,gregtech:gt.metaitem.02,false,gregtech
springSmallBismuth,1xgt.metaitem.02@23090,gregtech:gt.metaitem.02,false,gregtech
springSmallBismuthBronze,1xgt.metaitem.02@23353,gregtech:gt.metaitem.02,false,gregtech
springSmallBlackBronze,1xgt.metaitem.02@23352,gregtech:gt.metaitem.02,false,gregtech
springSmallBlackSteel,1xgt.metaitem.02@23334,gregtech:gt.metaitem.02,false,gregtech
springSmallBlueAlloy,1xgt.metaitem.02@23309,gregtech:gt.metaitem.02,false,gregtech
springSmallBlueSteel,1xgt.metaitem.02@23349,gregtech:gt.metaitem.02,false,gregtech
springSmallBrass,1xgt.metaitem.02@23301,gregtech:gt.metaitem.02,false,gregtech
springSmallBronze,1xgt.metaitem.02@23300,gregtech:gt.metaitem.02,false,gregtech
springSmallCaesium,1xgt.metaitem.02@23062,gregtech:gt.metaitem.02,false,gregtech
springSmallCerium,1xgt.metaitem.02@23065,gregtech:gt.metaitem.02,false,gregtech
springSmallChrome,1xgt.metaitem.02@23030,gregtech:gt.metaitem.02,false,gregtech
springSmallChromiumDioxide,1xgt.metaitem.02@23361,gregtech:gt.metaitem.02,false,gregtech
springSmallCobalt,1xgt.metaitem.02@23033,gregtech:gt.metaitem.02,false,gregtech
springSmallCobaltBrass,1xgt.metaitem.02@23343,gregtech:gt.metaitem.02,false,gregtech
springSmallCopper,1xgt.metaitem.02@23035,gregtech:gt.metaitem.02,false,gregtech
springSmallCupronickel,1xgt.metaitem.02@23310,gregtech:gt.metaitem.02,false,gregtech
springSmallDamascusSteel,1xgt.metaitem.02@23335,gregtech:gt.metaitem.02,false,gregtech
springSmallDarkIron,1xgt.metaitem.02@23342,gregtech:gt.metaitem.02,false,gregtech
springSmallDeepIron,1xgt.metaitem.02@23829,gregtech:gt.metaitem.02,false,gregtech
springSmallDesh,1xgt.metaitem.02@23884,gregtech:gt.metaitem.02,false,gregtech
springSmallDuranium,1xgt.metaitem.02@23328,gregtech:gt.metaitem.02,false,gregtech
springSmallDysprosium,1xgt.metaitem.02@23073,gregtech:gt.metaitem.02,false,gregtech
springSmallElectrum,1xgt.metaitem.02@23303,gregtech:gt.metaitem.02,false,gregtech
springSmallElectrumFlux,1xgt.metaitem.02@23320,gregtech:gt.metaitem.02,false,gregtech
springSmallEnderium,1xgt.metaitem.02@23321,gregtech:gt.metaitem.02,false,gregtech
springSmallErbium,1xgt.metaitem.02@23075,gregtech:gt.metaitem.02,false,gregtech
springSmallEuropium,1xgt.metaitem.02@23070,gregtech:gt.metaitem.02,false,gregtech
springSmallFZDarkIron,1xgt.metaitem.02@23342,gregtech:gt.metaitem.02,false,gregtech
springSmallFierySteel,1xgt.metaitem.02@23346,gregtech:gt.metaitem.02,false,gregtech
springSmallForce,1xgt.metaitem.02@23521,gregtech:gt.metaitem.02,false,gregtech
springSmallFzDarkIron,1xgt.metaitem.02@23342,gregtech:gt.metaitem.02,false,gregtech
springSmallGadolinium,1xgt.metaitem.02@23071,gregtech:gt.metaitem.02,false,gregtech
springSmallGallium,1xgt.metaitem.02@23037,gregtech:gt.metaitem.02,false,gregtech
springSmallGold,1xgt.metaitem.02@23086,gregtech:gt.metaitem.02,false,gregtech
springSmallHSLA,1xgt.metaitem.02@23322,gregtech:gt.metaitem.02,false,gregtech
springSmallHolmium,1xgt.metaitem.02@23074,gregtech:gt.metaitem.02,false,gregtech
springSmallIndium,1xgt.metaitem.02@23056,gregtech:gt.metaitem.02,false,gregtech
springSmallInfusedGold,1xgt.metaitem.02@23323,gregtech:gt.metaitem.02,false,gregtech
springSmallInvar,1xgt.metaitem.02@23302,gregtech:gt.metaitem.02,false,gregtech
springSmallIridium,1xgt.metaitem.02@23084,gregtech:gt.metaitem.02,false,gregtech
springSmallIron,1xgt.metaitem.02@23032,gregtech:gt.metaitem.02,false,gregtech
springSmallIronMagnetic,1xgt.metaitem.02@23354,gregtech:gt.metaitem.02,false,gregtech
springSmallIronWood,1xgt.metaitem.02@23338,gregtech:gt.metaitem.02,false,gregtech
springSmallKanthal,1xgt.metaitem.02@23312,gregtech:gt.metaitem.02,false,gregtech
springSmallKnightmetal,1xgt.metaitem.02@23362,gregtech:gt.metaitem.02,false,gregtech
springSmallLanthanum,1xgt.metaitem.02@23064,gregtech:gt.metaitem.02,false,gregtech
springSmallLead,1xgt.metaitem.02@23089,gregtech:gt.metaitem.02,false,gregtech
springSmallLutetium,1xgt.metaitem.02@23078,gregtech:gt.metaitem.02,false,gregtech
springSmallMagnalium,1xgt.metaitem.02@23313,gregtech:gt.metaitem.02,false,gregtech
springSmallMagnesium,1xgt.metaitem.02@23018,gregtech:gt.metaitem.02,false,gregtech
springSmallManganese,1xgt.metaitem.02@23031,gregtech:gt.metaitem.02,false,gregtech
springSmallMeteoricIron,1xgt.metaitem.02@23340,gregtech:gt.metaitem.02,false,gregtech
springSmallMeteoricSteel,1xgt.metaitem.02@23341,gregtech:gt.metaitem.02,false,gregtech
springSmallMidasium,1xgt.metaitem.02@23332,gregtech:gt.metaitem.02,false,gregtech
springSmallMithril,1xgt.metaitem.02@23331,gregtech:gt.metaitem.02,false,gregtech
springSmallMolybdenum,1xgt.metaitem.02@23048,gregtech:gt.metaitem.02,false,gregtech
springSmallNaquadah,1xgt.metaitem.02@23324,gregtech:gt.metaitem.02,false,gregtech
springSmallNaquadahAlloy,1xgt.metaitem.02@23325,gregtech:gt.metaitem.02,false,gregtech
springSmallNaquadahEnriched,1xgt.metaitem.02@23326,gregtech:gt.metaitem.02,false,gregtech
springSmallNaquadria,1xgt.metaitem.02@23327,gregtech:gt.metaitem.02,false,gregtech
springSmallNeodymium,1xgt.metaitem.02@23067,gregtech:gt.metaitem.02,false,gregtech
springSmallNeodymiumMagnetic,1xgt.metaitem.02@23356,gregtech:gt.metaitem.02,false,gregtech
springSmallNeutronium,1xgt.metaitem.02@23129,gregtech:gt.metaitem.02,false,gregtech
springSmallNichrome,1xgt.metaitem.02@23311,gregtech:gt.metaitem.02,false,gregtech
springSmallNickel,1xgt.metaitem.02@23034,gregtech:gt.metaitem.02,false,gregtech
springSmallNiobium,1xgt.metaitem.02@23047,gregtech:gt.metaitem.02,false,gregtech
springSmallNiobiumNitride,1xgt.metaitem.02@23359,gregtech:gt.metaitem.02,false,gregtech
springSmallNiobiumTitanium,1xgt.metaitem.02@23360,gregtech:gt.metaitem.02,false,gregtech
springSmallOsmiridium,1xgt.metaitem.02@23317,gregtech:gt.metaitem.02,false,gregtech
springSmallOsmium,1xgt.metaitem.02@23083,gregtech:gt.metaitem.02,false,gregtech
springSmallPalladium,1xgt.metaitem.02@23052,gregtech:gt.metaitem.02,false,gregtech
springSmallPigIron,1xgt.metaitem.02@23307,gregtech:gt.metaitem.02,false,gregtech
springSmallPlastic,1xgt.metaitem.02@23874,gregtech:gt.metaitem.02,false,gregtech
springSmallPlatinum,1xgt.metaitem.02@23085,gregtech:gt.metaitem.02,false,gregtech
springSmallPlutonium,1xgt.metaitem.02@23100,gregtech:gt.metaitem.02,false,gregtech
springSmallPlutonium241,1xgt.metaitem.02@23101,gregtech:gt.metaitem.02,false,gregtech
springSmallPraseodymium,1xgt.metaitem.02@23066,gregtech:gt.metaitem.02,false,gregtech
springSmallPromethium,1xgt.metaitem.02@23068,gregtech:gt.metaitem.02,false,gregtech
springSmallRedAlloy,1xgt.metaitem.02@23308,gregtech:gt.metaitem.02,false,gregtech
springSmallRedSteel,1xgt.metaitem.02@23348,gregtech:gt.metaitem.02,false,gregtech
springSmallRoseGold,1xgt.metaitem.02@23351,gregtech:gt.metaitem.02,false,gregtech
springSmallRubber,1xgt.metaitem.02@23880,gregtech:gt.metaitem.02,false,gregtech
springSmallRubidium,1xgt.metaitem.02@23043,gregtech:gt.metaitem.02,false,gregtech
springSmallSamarium,1xgt.metaitem.02@23069,gregtech:gt.metaitem.02,false,gregtech
springSmallScandium,1xgt.metaitem.02@23027,gregtech:gt.metaitem.02,false,gregtech
springSmallShadowIron,1xgt.metaitem.02@23336,gregtech:gt.metaitem.02,false,gregtech
springSmallShadowSteel,1xgt.metaitem.02@23337,gregtech:gt.metaitem.02,false,gregtech
springSmallSilicon,1xgt.metaitem.02@23020,gregtech:gt.metaitem.02,false,gregtech
springSmallSilver,1xgt.metaitem.02@23054,gregtech:gt.metaitem.02,false,gregtech
springSmallSolderingAlloy,1xgt.metaitem.02@23314,gregtech:gt.metaitem.02,false,gregtech
springSmallStainlessSteel,1xgt.metaitem.02@23306,gregtech:gt.metaitem.02,false,gregtech
springSmallSteel,1xgt.metaitem.02@23305,gregtech:gt.metaitem.02,false,gregtech
springSmallSteelMagnetic,1xgt.metaitem.02@23355,gregtech:gt.metaitem.02,false,gregtech
springSmallSteeleaf,1xgt.metaitem.02@23339,gregtech:gt.metaitem.02,false,gregtech
springSmallSterlingSilver,1xgt.metaitem.02@23350,gregtech:gt.metaitem.02,false,gregtech
springSmallSunnarium,1xgt.metaitem.02@23318,gregtech:gt.metaitem.02,false,gregtech
springSmallTantalum,1xgt.metaitem.02@23080,gregtech:gt.metaitem.02,false,gregtech
springSmallTellurium,1xgt.metaitem.02@23059,gregtech:gt.metaitem.02,false,gregtech
springSmallTerbium,1xgt.metaitem.02@23072,gregtech:gt.metaitem.02,false,gregtech
springSmallThaumium,1xgt.metaitem.02@23330,gregtech:gt.metaitem.02,false,gregtech
springSmallThorium,1xgt.metaitem.02@23096,gregtech:gt.metaitem.02,false,gregtech
springSmallThulium,1xgt.metaitem.02@23076,gregtech:gt.metaitem.02,false,gregtech
springSmallTin,1xgt.metaitem.02@23057,gregtech:gt.metaitem.02,false,gregtech
springSmallTinAlloy,1xgt.metaitem.02@23363,gregtech:gt.metaitem.02,false,gregtech
springSmallTitanium,1xgt.metaitem.02@23028,gregtech:gt.metaitem.02,false,gregtech
springSmallTritanium,1xgt.metaitem.02@23329,gregtech:gt.metaitem.02,false,gregtech
springSmallTungsten,1xgt.metaitem.02@23081,gregtech:gt.metaitem.02,false,gregtech
springSmallTungstenSteel,1xgt.metaitem.02@23316,gregtech:gt.metaitem.02,false,gregtech
springSmallUltimet,1xgt.metaitem.02@23344,gregtech:gt.metaitem.02,false,gregtech
springSmallUranium,1xgt.metaitem.02@23098,gregtech:gt.metaitem.02,false,gregtech
springSmallUranium235,1xgt.metaitem.02@23097,gregtech:gt.metaitem.02,false,gregtech
springSmallVanadium,1xgt.metaitem.02@23029,gregtech:gt.metaitem.02,false,gregtech
springSmallVanadiumGallium,1xgt.metaitem.02@23357,gregtech:gt.metaitem.02,false,gregtech
springSmallWroughtIron,1xgt.metaitem.02@23304,gregtech:gt.metaitem.02,false,gregtech
springSmallYtterbium,1xgt.metaitem.02@23077,gregtech:gt.metaitem.02,false,gregtech
springSmallYttrium,1xgt.metaitem.02@23045,gregtech:gt.metaitem.02,false,gregtech
springSmallYttriumBariumCuprate,1xgt.metaitem.02@23358,gregtech:gt.metaitem.02,false,gregtech
springSmallZinc,1xgt.metaitem.02@23036,gregtech:gt.metaitem.02,false,gregtech
springSolderingAlloy,1xgt.metaitem.02@24314,gregtech:gt.metaitem.02,false,gregtech
springStainlessSteel,1xgt.metaitem.02@24306,gregtech:gt.metaitem.02,false,gregtech
springSteel,1xgt.metaitem.02@24305,gregtech:gt.metaitem.02,false,gregtech
springSteelMagnetic,1xgt.metaitem.02@24355,gregtech:gt.metaitem.02,false,gregtech
springSteeleaf,1xgt.metaitem.02@24339,gregtech:gt.metaitem.02,false,gregtech
springSterlingSilver,1xgt.metaitem.02@24350,gregtech:gt.metaitem.02,false,gregtech
springSunnarium,1xgt.metaitem.02@24318,gregtech:gt.metaitem.02,false,gregtech
springTantalum,1xgt.metaitem.02@24080,gregtech:gt.metaitem.02,false,gregtech
springTellurium,1xgt.metaitem.02@24059,gregtech:gt.metaitem.02,false,gregtech
springTerbium,1xgt.metaitem.02@24072,gregtech:gt.metaitem.02,false,gregtech
springThaumium,1xgt.metaitem.02@24330,gregtech:gt.metaitem.02,false,gregtech
springThorium,1xgt.metaitem.02@24096,gregtech:gt.metaitem.02,false,gregtech
springThulium,1xgt.metaitem.02@24076,gregtech:gt.metaitem.02,false,gregtech
springTin,1xgt.metaitem.02@24057,gregtech:gt.metaitem.02,false,gregtech
springTinAlloy,1xgt.metaitem.02@24363,gregtech:gt.metaitem.02,false,gregtech
springTitanium,1xgt.metaitem.02@24028,gregtech:gt.metaitem.02,false,gregtech
springTritanium,1xgt.metaitem.02@24329,gregtech:gt.metaitem.02,false,gregtech
springTungsten,1xgt.metaitem.02@24081,gregtech:gt.metaitem.02,false,gregtech
springTungstenSteel,1xgt.metaitem.02@24316,gregtech:gt.metaitem.02,false,gregtech
springUltimet,1xgt.metaitem.02@24344,gregtech:gt.metaitem.02,false,gregtech
springUranium,1xgt.metaitem.02@24098,gregtech:gt.metaitem.02,false,gregtech
springUranium235,1xgt.metaitem.02@24097,gregtech:gt.metaitem.02,false,gregtech
springVanadium,1xgt.metaitem.02@24029,gregtech:gt.metaitem.02,false,gregtech
springVanadiumGallium,1xgt.metaitem.02@24357,gregtech:gt.metaitem.02,false,gregtech
springWroughtIron,1xgt.metaitem.02@24304,gregtech:gt.metaitem.02,false,gregtech
springYtterbium,1xgt.metaitem.02@24077,gregtech:gt.metaitem.02,false,gregtech
springYttrium,1xgt.metaitem.02@24045,gregtech:gt.metaitem.02,false,gregtech
springYttriumBariumCuprate,1xgt.metaitem.02@24358,gregtech:gt.metaitem.02,false,gregtech
springZinc,1xgt.metaitem.02@24036,gregtech:gt.metaitem.02,false,gregtech
stainedClayBlack,1xtile.clayHardenedStained@15,minecraft:stained_hardened_clay,false,minecraft
stainedClayBlue,1xtile.clayHardenedStained@11,minecraft:stained_hardened_clay,false,minecraft
stainedClayBrown,1xtile.clayHardenedStained@12,minecraft:stained_hardened_clay,false,minecraft
stainedClayCyan,1xtile.clayHardenedStained@9,minecraft:stained_hardened_clay,false,minecraft
stainedClayGray,1xtile.clayHardenedStained@7,minecraft:stained_hardened_clay,false,minecraft
stainedClayGreen,1xtile.clayHardenedStained@13,minecraft:stained_hardened_clay,false,minecraft
stainedClayLightBlue,1xtile.clayHardenedStained@3,minecraft:stained_hardened_clay,false,minecraft
stainedClayLightGray,1xtile.clayHardenedStained@8,minecraft:stained_hardened_clay,false,minecraft
stainedClayLime,1xtile.clayHardenedStained@5,minecraft:stained_hardened_clay,false,minecraft
stainedClayMagenta,1xtile.clayHardenedStained@2,minecraft:stained_hardened_clay,false,minecraft
stainedClayOrange,1xtile.clayHardenedStained@1,minecraft:stained_hardened_clay,false,minecraft
stainedClayPink,1xtile.clayHardenedStained@6,minecraft:stained_hardened_clay,false,minecraft
stainedClayPurple,1xtile.clayHardenedStained@10,minecraft:stained_hardened_clay,false,minecraft
stainedClayRed,1xtile.clayHardenedStained@14,minecraft:stained_hardened_clay,false,minecraft
stainedClayWhite,1xtile.clayHardenedStained@0,minecraft:stained_hardened_clay,false,minecraft
stainedClayYellow,1xtile.clayHardenedStained@4,minecraft:stained_hardened_clay,false,minecraft
stainedGlassBlack,1xtile.stainedGlass@15,minecraft:stained_glass,false,minecraft
stainedGlassBlue,1xtile.stainedGlass@11,minecraft:stained_glass,false,minecraft
stainedGlassBrown,1xtile.stainedGlass@12,minecraft:stained_glass,false,minecraft
stainedGlassCyan,1xtile.stainedGlass@9,minecraft:stained_glass,false,minecraft
stainedGlassGray,1xtile.stainedGlass@7,minecraft:stained_glass,false,minecraft
stainedGlassGreen,1xtile.stainedGlass@13,minecraft:stained_glass,false,minecraft
stainedGlassLightBlue,1xtile.stainedGlass@3,minecraft:stained_glass,false,minecraft
stainedGlassLightGray,1xtile.stainedGlass@8,minecraft:stained_glass,false,minecraft
stainedGlassLime,1xtile.stainedGlass@5,minecraft:stained_glass,false,minecraft
stainedGlassMagenta,1xtile.stainedGlass@2,minecraft:stained_glass,false,minecraft
stainedGlassOrange,1xtile.stainedGlass@1,minecraft:stained_glass,false,minecraft
stainedGlassPaneBlack,1xtile.thinStainedGlass@15,minecraft:stained_glass_pane,false,minecraft
stainedGlassPaneBlue,1xtile.thinStainedGlass@11,minecraft:stained_glass_pane,false,minecraft
stainedGlassPaneBrown,1xtile.thinStainedGlass@12,minecraft:stained_glass_pane,false,minecraft
stainedGlassPaneCyan,1xtile.thinStainedGlass@9,minecraft:stained_glass_pane,false,minecraft
stainedGlassPaneGray,1xtile.thinStainedGlass@7,minecraft:stained_glass_pane,false,minecraft
stainedGlassPaneGreen,1xtile.thinStainedGlass@13,minecraft:stained_glass_pane,false,minecraft
stainedGlassPaneLightBlue,1xtile.thinStainedGlass@3,minecraft:stained_glass_pane,false,minecraft
stainedGlassPaneLightGray,1xtile.thinStainedGlass@8,minecraft:stained_glass_pane,false,minecraft
stainedGlassPaneLime,1xtile.thinStainedGlass@5,minecraft:stained_glass_pane,false,minecraft
stainedGlassPaneMagenta,1xtile.thinStainedGlass@2,minecraft:stained_glass_pane,false,minecraft
stainedGlassPaneOrange,1xtile.thinStainedGlass@1,minecraft:stained_glass_pane,false,minecraft
stainedGlassPanePink,1xtile.thinStainedGlass@6,minecraft:stained_glass_pane,false,minecraft
stainedGlassPanePurple,1xtile.thinStainedGlass@10,minecraft:stained_glass_pane,false,minecraft
stainedGlassPaneRed,1xtile.thinStainedGlass@14,minecraft:stained_glass_pane,false,minecraft
stainedGlassPaneWhite,1xtile.thinStainedGlass@0,minecraft:stained_glass_pane,false,minecraft
stainedGlassPaneYellow,1xtile.thinStainedGlass@4,minecraft:stained_glass_pane,false,minecraft
stainedGlassPink,1xtile.stainedGlass@6,minecraft:stained_glass,false,minecraft
stainedGlassPurple,1xtile.stainedGlass@10,minecraft:stained_glass,false,minecraft
stainedGlassRed,1xtile.stainedGlass@14,minecraft:stained_glass,false,minecraft
stainedGlassWhite,1xtile.stainedGlass@0,minecraft:stained_glass,false,minecraft
stainedGlassYellow,1xtile.stainedGlass@4,minecraft:stained_glass,false,minecraft
stairCobblestone,1xtile.mediumCobbleStairs.limestone@32767,PFAAGeologica:mediumCobbleStairs.limestone,true,PFAAGeologica
stairCobblestone,1xtile.strongCobbleStairs.granite@32767,PFAAGeologica:strongCobbleStairs.granite,true,PFAAGeologica
stairCobblestone,1xtile.strongCobbleStairs.marble@32767,PFAAGeologica:strongCobbleStairs.marble,true,PFAAGeologica
stairStoneBricks,1xtile.mediumStoneBrickStairs.limestone@32767,PFAAGeologica:mediumStoneBrickStairs.limestone,true,PFAAGeologica
stairStoneBricks,1xtile.strongStoneBrickStairs.granite@32767,PFAAGeologica:strongStoneBrickStairs.granite,true,PFAAGeologica
stairStoneBricks,1xtile.strongStoneBrickStairs.marble@32767,PFAAGeologica:strongStoneBrickStairs.marble,true,PFAAGeologica
stairWood,1xtile.stairsWood@0,minecraft:oak_stairs,false,minecraft
stairWood,1xtile.stairsWoodSpruce@0,minecraft:spruce_stairs,false,minecraft
stairWood,1xtile.stairsWoodBirch@0,minecraft:birch_stairs,false,minecraft
stairWood,1xtile.stairsWoodJungle@0,minecraft:jungle_stairs,false,minecraft
stairWood,1xtile.stairsWoodAcacia@0,minecraft:acacia_stairs,false,minecraft
stairWood,1xtile.stairsWoodDarkOak@0,minecraft:dark_oak_stairs,false,minecraft
stairWood,1xtile.grc.bambooStairs@0,Growthcraft|Bamboo:grc.bambooStairs,false,Growthcraft|Bamboo
stairWood,1xtile.dendrology:stairs.acemus@0,dendrology:stairs0,false,dendrology
stairWood,1xtile.dendrology:stairs.cedrum@0,dendrology:stairs1,false,dendrology
stairWood,1xtile.dendrology:stairs.cerasu@0,dendrology:stairs2,false,dendrology
