Name,ID,Has Block,Mod,Class
Railcraft:tool.crowbar.reinforced,4616,false,null,mods.railcraft.common.items.ItemCrowbarReinforced
Railcraft:tool.magnifying.glass,4617,false,null,mods.railcraft.common.items.ItemMagnifyingGlass
Railcraft:armor.goggles,4618,false,null,mods.railcraft.common.items.ItemGoggles
Railcraft:part.circuit,4619,false,Railcraft,mods.railcraft.common.items.ItemCircuit
Railcraft:tool.steel.shears,4620,false,null,mods.railcraft.common.items.ItemSteelShears
Railcraft:tool.steel.sword,4621,false,null,mods.railcraft.common.items.ItemSteelSword
Railcraft:tool.steel.shovel,4622,false,null,mods.railcraft.common.items.ItemSteelShovel
Railcraft:tool.steel.pickaxe,4623,false,null,mods.railcraft.common.items.ItemSteelPickaxe
Railcraft:tool.steel.axe,4624,false,null,mods.railcraft.common.items.ItemSteelAxe
Railcraft:tool.steel.hoe,4625,false,null,mods.railcraft.common.items.ItemSteelHoe
Railcraft:armor.overalls,4626,false,null,mods.railcraft.common.items.ItemOveralls
Railcraft:nugget,4627,false,Railcraft,mods.railcraft.common.items.ItemNugget
Railcraft:ingot,4628,false,Railcraft,mods.railcraft.common.items.ItemIngot
Railcraft:part.railbed,4629,false,Railcraft,mods.railcraft.common.items.ItemRailbed
Railcraft:part.tie,4630,false,Railcraft,mods.railcraft.common.items.ItemTie
Railcraft:part.rebar,4631,false,null,mods.railcraft.common.items.ItemRebar
Railcraft:part.rail,4632,false,Railcraft,mods.railcraft.common.items.ItemRail
Railcraft:fuel.coke,4633,false,null,mods.railcraft.common.items.ItemRailcraft
Railcraft:part.plate,4634,false,Railcraft,mods.railcraft.common.items.ItemPlate
Railcraft:part.gear,4635,false,Railcraft,mods.railcraft.common.items.ItemGear
Railcraft:cart.tnt.wood,4636,false,null,mods.railcraft.common.carts.ItemCart
Railcraft:cart.work,4637,false,null,mods.railcraft.common.carts.ItemCart
Railcraft:tool.surveyor,4638,false,null,mods.railcraft.common.blocks.signals.ItemSignalBlockSurveyor
Railcraft:tool.signal.tuner,4639,false,null,mods.railcraft.common.blocks.signals.ItemSignalTuner
Railcraft:part.signal.lamp,4640,false,null,mods.railcraft.common.items.ItemSignalLamp
Railcraft:part.bleached.clay,4641,false,Railcraft,mods.railcraft.common.items.ItemRailcraft
Railcraft:cart.bore,4642,false,null,mods.railcraft.common.carts.ItemTunnelBore
Railcraft:borehead.diamond,4643,false,Railcraft,mods.railcraft.common.carts.ItemBoreHeadDiamond
Railcraft:borehead.steel,4644,false,Railcraft,mods.railcraft.common.carts.ItemBoreHeadSteel
Railcraft:borehead.iron,4645,false,Railcraft,mods.railcraft.common.carts.ItemBoreHeadIron
Railcraft:cart.track.relayer,4646,false,null,mods.railcraft.common.carts.ItemCart
Railcraft:cart.undercutter,4647,false,null,mods.railcraft.common.carts.ItemCart
Railcraft:cart.track.layer,4648,false,null,mods.railcraft.common.carts.ItemCart
Railcraft:cart.track.remover,4649,false,null,mods.railcraft.common.carts.ItemCart
Railcraft:cart.tank,4650,false,null,mods.railcraft.common.carts.ItemCart
Railcraft:upgrade.lapotron,4651,false,Railcraft,mods.railcraft.common.items.ItemRailcraft
Railcraft:cart.energy.batbox,4652,false,null,mods.railcraft.common.carts.ItemCart
Railcraft:cart.energy.mfe,4653,false,null,mods.railcraft.common.carts.ItemCart
Railcraft:cart.energy.cesu,4654,false,null,mods.railcraft.common.carts.ItemCart
Railcraft:backpack.trackman.t1,4655,false,Railcraft,forestry.storage.items.ItemBackpack
Railcraft:backpack.trackman.t2,4656,false,Railcraft,forestry.storage.items.ItemBackpack
Railcraft:backpack.iceman.t1,4657,false,Railcraft,forestry.storage.items.ItemBackpack
Railcraft:backpack.iceman.t2,4658,false,Railcraft,forestry.storage.items.ItemBackpack
Railcraft:backpack.apothecary.t1,4659,false,Railcraft,forestry.storage.items.ItemBackpack
Railcraft:backpack.apothecary.t2,4660,false,Railcraft,forestry.storage.items.ItemBackpack
Railcraft:tool.crowbar.magic,4661,false,null,mods.railcraft.common.plugins.thaumcraft.ItemCrowbarMagic
Railcraft:cart.anchor,4662,false,null,mods.railcraft.common.carts.ItemCartAnchor
Railcraft:cart.anchor.personal,4663,false,null,mods.railcraft.common.carts.ItemCartAnchor
Railcraft:cart.anchor.admin,4664,false,null,mods.railcraft.common.carts.ItemCartAnchor
Railcraft:cart.pumpkin,4665,false,null,mods.railcraft.common.carts.ItemCart
Railcraft:cart.gift,4666,false,null,mods.railcraft.common.carts.ItemCart
Railcraft:tool.whistle.tuner,4667,false,null,mods.railcraft.common.items.ItemWhistleTuner
Railcraft:cart.loco.steam.solid,4668,false,null,mods.railcraft.common.carts.ItemLocomotive
Railcraft:cart.loco.electric,4669,false,null,mods.railcraft.common.carts.ItemLocomotive
Railcraft:routing.table,4670,false,null,mods.railcraft.common.items.ItemRoutingTable
Railcraft:routing.ticket.gold,4671,false,null,mods.railcraft.common.items.ItemTicketGold
Railcraft:routing.ticket,4672,false,null,mods.railcraft.common.items.ItemTicket
Railcraft:emblem,4673,false,null,mods.railcraft.common.emblems.ItemEmblem
Railcraft:tool.electric.meter,4674,false,null,mods.railcraft.common.items.ItemElectricMeter
Railcraft:part.turbine.rotor,4675,false,null,mods.railcraft.common.items.ItemRailcraft
Railcraft:part.turbine.disk,4676,false,null,mods.railcraft.common.items.ItemRailcraft
Railcraft:part.turbine.blade,4677,false,null,mods.railcraft.common.items.ItemRailcraft
TwilightForest:item.nagaScale,4678,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.plateNaga,4679,false,TwilightForest,twilightforest.item.ItemTFNagaArmor
TwilightForest:item.legsNaga,4680,false,TwilightForest,twilightforest.item.ItemTFNagaArmor
TwilightForest:item.scepterTwilight,4681,false,TwilightForest,twilightforest.item.ItemTFTwilightWand
TwilightForest:item.scepterLifeDrain,4682,false,TwilightForest,twilightforest.item.ItemTFScepterLifeDrain
TwilightForest:item.scepterZombie,4683,false,TwilightForest,twilightforest.item.ItemTFZombieWand
TwilightForest:item.oreMeter,4684,false,TwilightForest,twilightforest.item.ItemTFOreMeter
TwilightForest:item.magicMap,4685,false,TwilightForest,twilightforest.item.ItemTFMagicMap
TwilightForest:item.mazeMap,4686,false,TwilightForest,twilightforest.item.ItemTFMazeMap
TwilightForest:item.oreMap,4687,false,TwilightForest,twilightforest.item.ItemTFMazeMap
TwilightForest:item.tfFeather,4688,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.magicMapFocus,4689,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.mazeMapFocus,4690,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.liveRoot,4691,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.ironwoodRaw,4692,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.ironwoodIngot,4693,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.ironwoodHelm,4694,false,TwilightForest,twilightforest.item.ItemTFIronwoodArmor
TwilightForest:item.ironwoodPlate,4695,false,TwilightForest,twilightforest.item.ItemTFIronwoodArmor
TwilightForest:item.ironwoodLegs,4696,false,TwilightForest,twilightforest.item.ItemTFIronwoodArmor
TwilightForest:item.ironwoodBoots,4697,false,TwilightForest,twilightforest.item.ItemTFIronwoodArmor
TwilightForest:item.ironwoodSword,4698,false,TwilightForest,twilightforest.item.ItemTFIronwoodSword
TwilightForest:item.ironwoodShovel,4699,false,TwilightForest,twilightforest.item.ItemTFIronwoodShovel
TwilightForest:item.ironwoodPick,4700,false,TwilightForest,twilightforest.item.ItemTFIronwoodPick
TwilightForest:item.ironwoodAxe,4701,false,TwilightForest,twilightforest.item.ItemTFIronwoodAxe
TwilightForest:item.ironwoodHoe,4702,false,TwilightForest,twilightforest.item.ItemTFIronwoodHoe
TwilightForest:item.torchberries,4703,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.venisonRaw,4704,false,TwilightForest,twilightforest.item.ItemTFFood
TwilightForest:item.venisonCooked,4705,false,TwilightForest,twilightforest.item.ItemTFFood
TwilightForest:item.hydraChop,4706,false,TwilightForest,twilightforest.item.ItemTFHydraChops
TwilightForest:item.fieryBlood,4707,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.trophy,4708,false,TwilightForest,twilightforest.item.ItemTFTrophy
TwilightForest:item.fieryIngot,4709,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.fieryHelm,4710,false,TwilightForest,twilightforest.item.ItemTFFieryArmor
TwilightForest:item.fieryPlate,4711,false,TwilightForest,twilightforest.item.ItemTFFieryArmor
TwilightForest:item.fieryLegs,4712,false,TwilightForest,twilightforest.item.ItemTFFieryArmor
TwilightForest:item.fieryBoots,4713,false,TwilightForest,twilightforest.item.ItemTFFieryArmor
TwilightForest:item.fierySword,4714,false,TwilightForest,twilightforest.item.ItemTFFierySword
TwilightForest:item.fieryPick,4715,false,TwilightForest,twilightforest.item.ItemTFFieryPick
TwilightForest:item.steeleafIngot,4716,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.steeleafHelm,4717,false,TwilightForest,twilightforest.item.ItemTFSteeleafArmor
TwilightForest:item.steeleafPlate,4718,false,TwilightForest,twilightforest.item.ItemTFSteeleafArmor
TwilightForest:item.steeleafLegs,4719,false,TwilightForest,twilightforest.item.ItemTFSteeleafArmor
TwilightForest:item.steeleafBoots,4720,false,TwilightForest,twilightforest.item.ItemTFSteeleafArmor
TwilightForest:item.steeleafSword,4721,false,TwilightForest,twilightforest.item.ItemTFSteeleafSword
TwilightForest:item.steeleafShovel,4722,false,TwilightForest,twilightforest.item.ItemTFSteeleafShovel
TwilightForest:item.steeleafPick,4723,false,TwilightForest,twilightforest.item.ItemTFSteeleafPick
TwilightForest:item.steeleafAxe,4724,false,TwilightForest,twilightforest.item.ItemTFSteeleafAxe
TwilightForest:item.steeleafHoe,4725,false,TwilightForest,twilightforest.item.ItemTFSteeleafHoe
TwilightForest:item.minotaurAxe,4726,false,TwilightForest,twilightforest.item.ItemTFMinotaurAxe
TwilightForest:item.mazebreakerPick,4727,false,TwilightForest,twilightforest.item.ItemTFMazebreakerPick
TwilightForest:item.transformPowder,4728,false,TwilightForest,twilightforest.item.ItemTFTransformPowder
TwilightForest:item.meefRaw,4729,false,TwilightForest,twilightforest.item.ItemTFFood
TwilightForest:item.meefSteak,4730,false,TwilightForest,twilightforest.item.ItemTFFood
TwilightForest:item.meefStroganoff,4731,false,TwilightForest,twilightforest.item.ItemTFFood
TwilightForest:item.mazeWafer,4732,false,TwilightForest,twilightforest.item.ItemTFFood
TwilightForest:item.emptyMagicMap,4733,false,TwilightForest,twilightforest.item.ItemTFEmptyMagicMap
TwilightForest:item.emptyMazeMap,4734,false,TwilightForest,twilightforest.item.ItemTFEmptyMazeMap
TwilightForest:item.emptyOreMap,4735,false,TwilightForest,twilightforest.item.ItemTFEmptyMazeMap
TwilightForest:item.oreMagnet,4736,false,TwilightForest,twilightforest.item.ItemTFOreMagnet
TwilightForest:item.crumbleHorn,4737,false,TwilightForest,twilightforest.item.ItemTFCrumbleHorn
TwilightForest:item.peacockFan,4738,false,TwilightForest,twilightforest.item.ItemTFPeacockFan
TwilightForest:item.moonwormQueen,4739,false,TwilightForest,twilightforest.item.ItemTFMoonwormQueen
TwilightForest:item.charmOfLife1,4740,false,TwilightForest,twilightforest.item.ItemTFCharm
TwilightForest:item.charmOfLife2,4741,false,TwilightForest,twilightforest.item.ItemTFCharm
TwilightForest:item.charmOfKeeping1,4742,false,TwilightForest,twilightforest.item.ItemTFCharm
TwilightForest:item.charmOfKeeping2,4743,false,TwilightForest,twilightforest.item.ItemTFCharm
TwilightForest:item.charmOfKeeping3,4744,false,TwilightForest,twilightforest.item.ItemTFCharm
TwilightForest:item.towerKey,4745,false,TwilightForest,twilightforest.item.ItemTFTowerKey
TwilightForest:item.borerEssence,4746,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.carminite,4747,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.experiment115,4748,false,TwilightForest,twilightforest.item.ItemTFFood
TwilightForest:item.armorShards,4749,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.knightMetal,4750,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.shardCluster,4751,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.knightlyHelm,4752,false,TwilightForest,twilightforest.item.ItemTFKnightlyArmor
TwilightForest:item.knightlyPlate,4753,false,TwilightForest,twilightforest.item.ItemTFKnightlyArmor
TwilightForest:item.knightlyLegs,4754,false,TwilightForest,twilightforest.item.ItemTFKnightlyArmor
TwilightForest:item.knightlyBoots,4755,false,TwilightForest,twilightforest.item.ItemTFKnightlyArmor
TwilightForest:item.knightlySword,4756,false,TwilightForest,twilightforest.item.ItemTFKnightlySword
TwilightForest:item.knightlyPick,4757,false,TwilightForest,twilightforest.item.ItemTFKnightlyPick
TwilightForest:item.knightlyAxe,4758,false,TwilightForest,twilightforest.item.ItemTFKnightlyAxe
TwilightForest:item.phantomHelm,4759,false,TwilightForest,twilightforest.item.ItemTFPhantomArmor
TwilightForest:item.phantomPlate,4760,false,TwilightForest,twilightforest.item.ItemTFPhantomArmor
TwilightForest:item.lampOfCinders,4761,false,TwilightForest,twilightforest.item.ItemTFLampOfCinders
TwilightForest:item.fieryTears,4762,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.alphaFur,4763,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.yetiHelm,4764,false,TwilightForest,twilightforest.item.ItemTFYetiArmor
TwilightForest:item.yetiPlate,4765,false,TwilightForest,twilightforest.item.ItemTFYetiArmor
TwilightForest:item.yetiLegs,4766,false,TwilightForest,twilightforest.item.ItemTFYetiArmor
TwilightForest:item.yetiBoots,4767,false,TwilightForest,twilightforest.item.ItemTFYetiArmor
TwilightForest:item.iceBomb,4768,false,TwilightForest,twilightforest.item.ItemTFIceBomb
TwilightForest:item.arcticFur,4769,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.arcticHelm,4770,false,TwilightForest,twilightforest.item.ItemTFArcticArmor
TwilightForest:item.arcticPlate,4771,false,TwilightForest,twilightforest.item.ItemTFArcticArmor
TwilightForest:item.arcticLegs,4772,false,TwilightForest,twilightforest.item.ItemTFArcticArmor
TwilightForest:item.arcticBoots,4773,false,TwilightForest,twilightforest.item.ItemTFArcticArmor
TwilightForest:item.magicBeans,4774,false,TwilightForest,twilightforest.item.ItemTFMagicBeans
TwilightForest:item.giantPick,4775,false,TwilightForest,twilightforest.item.ItemTFGiantPick
TwilightForest:item.giantSword,4776,false,TwilightForest,twilightforest.item.ItemTFGiantSword
TwilightForest:item.tripleBow,4777,false,TwilightForest,twilightforest.item.ItemTFTripleBow
TwilightForest:item.seekerBow,4778,false,TwilightForest,twilightforest.item.ItemTFSeekerBow
TwilightForest:item.iceBow,4779,false,TwilightForest,twilightforest.item.ItemTFIceBow
TwilightForest:item.enderBow,4780,false,TwilightForest,twilightforest.item.ItemTFEnderBow
TwilightForest:item.iceSword,4781,false,TwilightForest,twilightforest.item.ItemTFIceSword
TwilightForest:item.glassSword,4782,false,TwilightForest,twilightforest.item.ItemTFGlassSword
TwilightForest:item.tfspawnegg,4783,false,TwilightForest,twilightforest.item.ItemTFSpawnEgg
chisel:upgrade,4784,false,chisel,com.cricketcraft.chisel.item.ItemUpgrade
chisel:ballomoss,4785,false,chisel,com.cricketcraft.chisel.item.ItemBallOMoss
chisel:chisel,4786,false,chisel,com.cricketcraft.chisel.item.chisel.ItemChisel
chisel:diamondChisel,4787,false,chisel,com.cricketcraft.chisel.item.chisel.ItemChisel
chisel:cloudinabottle,4788,false,chisel,com.cricketcraft.chisel.item.ItemCloudInABottle
chisel:smashingrock,4789,false,chisel,com.cricketcraft.chisel.item.ItemSmashingRock
menagerie:spawnegg,4790,false,menagerie,com.rwtema.menagerie.items.ItemSpawnEggMenagerie
extracells:part.base,4791,false,extracells,extracells.item.ItemPartECBase
extracells:storage.fluid,4792,false,extracells,extracells.item.ItemStorageFluid
extracells:storage.physical,4793,false,extracells,extracells.item.ItemStoragePhysical
extracells:pattern.fluid,4794,false,extracells,extracells.item.ItemFluidPattern
extracells:terminal.fluid.wireless,4795,false,extracells,extracells.item.ItemWirelessTerminalFluid
extracells:storage.component,4796,false,extracells,extracells.item.ItemStorageComponent
extracells:storage.casing,4797,false,extracells,extracells.item.ItemStorageCasing
extracells:fluid.item,4798,false,extracells,extracells.item.ItemFluid
extracells:storage.fluid.portable,4799,false,extracells,extracells.item.ItemStoragePortableCell
PFAAGeologica:liquidLightOilBucket,4800,false,PFAAGeologica,org.pfaa.geologica.fluid.ColoredBucketItem
PFAAGeologica:liquidMediumOilBucket,4801,false,PFAAGeologica,org.pfaa.geologica.fluid.ColoredBucketItem
PFAAGeologica:liquidHeavyOilBucket,4802,false,PFAAGeologica,org.pfaa.geologica.fluid.ColoredBucketItem
PFAAGeologica:liquidExtraHeavyOilBucket,4803,false,PFAAGeologica,org.pfaa.geologica.fluid.ColoredBucketItem
gregtech:gt.integrated_circuit,4804,false,gregtech,gregtech.common.items.GT_IntegratedCircuit_Item
gregtech:gt.metaitem.01,4805,false,gregtech,gregtech.common.items.GT_MetaGenerated_Item_01
gregtech:gt.metaitem.02,4806,false,gregtech,gregtech.common.items.GT_MetaGenerated_Item_02
gregtech:gt.metaitem.03,4807,false,gregtech,gregtech.common.items.GT_MetaGenerated_Item_03
gregtech:gt.metatool.01,4808,false,gregtech,gregtech.common.items.GT_MetaGenerated_Tool_01
gregtech:gt.GregTech_FluidDisplay,4809,false,gregtech,gregtech.common.items.GT_FluidDisplayItem
gregtech:gt.sensorcard,4810,false,gregtech,gregtech.common.items.GT_SensorCard_Item
Growthcraft:grc.rope,4811,false,Growthcraft,growthcraft.core.item.ItemRope
Growthcraft|Cellar:grc.chievItemDummy,4812,false,Growthcraft|Cellar,growthcraft.cellar.ItemChievDummy
Growthcraft|Apples:grc.appleSeeds,4813,false,Growthcraft|Apples,growthcraft.apples.ItemAppleSeeds
Growthcraft|Apples:grc.appleCider,4814,false,Growthcraft|Apples,growthcraft.cellar.item.ItemBoozeBottle
Growthcraft|Apples:grc.appleCider_bucket,4815,false,Growthcraft|Apples,growthcraft.cellar.item.ItemBoozeBucket
Growthcraft|Bamboo:grc.bamboo,4816,false,Growthcraft|Bamboo,growthcraft.bamboo.ItemBamboo
Growthcraft|Bamboo:grc.bambooDoorItem,4817,false,Growthcraft|Bamboo,growthcraft.bamboo.ItemBambooDoor
Growthcraft|Bamboo:grc.bambooRaft,4818,false,Growthcraft|Bamboo,growthcraft.bamboo.ItemBambooRaft
Growthcraft|Bamboo:grc.bambooCoal,4819,false,Growthcraft|Bamboo,growthcraft.bamboo.ItemBambooCoal
Growthcraft|Bamboo:grc.bambooShootFood,4820,false,Growthcraft|Bamboo,growthcraft.bamboo.ItemBambooShoot
Growthcraft|Grapes:grc.grapes,4821,false,Growthcraft|Grapes,growthcraft.grapes.ItemGrapes
Growthcraft|Grapes:grc.grapeSeeds,4822,false,Growthcraft|Grapes,growthcraft.grapes.ItemGrapeSeeds
Growthcraft|Grapes:grc.grapeWine,4823,false,Growthcraft|Grapes,growthcraft.cellar.item.ItemBoozeBottle
Growthcraft|Grapes:grc.grapeWine_bucket,4824,false,Growthcraft|Grapes,growthcraft.cellar.item.ItemBoozeBucket
Growthcraft|Hops:grc.hops,4825,false,Growthcraft|Hops,growthcraft.hops.ItemHops
Growthcraft|Hops:grc.hopSeeds,4826,false,Growthcraft|Hops,growthcraft.hops.ItemHopSeeds
Growthcraft|Hops:grc.hopAle,4827,false,Growthcraft|Hops,growthcraft.cellar.item.ItemBoozeBottle
Growthcraft|Hops:grc.hopAle_bucket,4828,false,Growthcraft|Hops,growthcraft.cellar.item.ItemBoozeBucket
Growthcraft|Rice:grc.rice,4829,false,Growthcraft|Rice,growthcraft.rice.ItemRice
Growthcraft|Rice:grc.riceSake,4830,false,Growthcraft|Rice,growthcraft.cellar.item.ItemBoozeBottle
Growthcraft|Rice:grc.riceSake_bucket,4831,false,Growthcraft|Rice,growthcraft.cellar.item.ItemBoozeBucket
Growthcraft|Rice:grc.riceBall,4832,false,Growthcraft|Rice,growthcraft.rice.ItemRiceBall
ihl:stickSteel,4833,false,ihl,ihl.worldgen.ores.ItemOre
ihl:dustQuicklime,4834,false,ihl,ihl.worldgen.ores.ItemOre
ihl:dustCalcite,4835,false,ihl,ihl.worldgen.ores.ItemOre
ihl:dustGypsum,4836,false,ihl,ihl.worldgen.ores.ItemOre
ihl:dustPotassiumFeldspar,4837,false,ihl,ihl.worldgen.ores.ItemOre
ihl:gemApatite,4838,false,ihl,ihl.worldgen.ores.ItemOre
ihl:dustSaltpeter,4839,false,ihl,ihl.worldgen.ores.ItemOre
ihl:ingotTarPitch,4840,false,ihl,ihl.worldgen.ores.ItemOre
ihl:nuggetTarPitch,4841,false,ihl,ihl.worldgen.ores.ItemOre
ihl:stickGraphite,4842,false,ihl,ihl.worldgen.ores.ItemOre
ihl:stickCoal,4843,false,ihl,ihl.worldgen.ores.ItemOre
ihl:dustCarborundum,4844,false,ihl,ihl.worldgen.ores.ItemOre
ihl:itemDustIridiumAndSodiumOxide,4845,false,ihl,ihl.worldgen.ores.ItemOre
ihl:itemDustSludge,4846,false,ihl,ihl.worldgen.ores.ItemOre
ihl:itemDustSludgeTiny,4847,false,ihl,ihl.worldgen.ores.ItemOre
ihl:itemDustSodiumPeroxide,4848,false,ihl,ihl.worldgen.ores.ItemOre
ihl:tapM10x1Steel,4849,false,ihl,ihl.chemistry.ItemSubstance
ihl:diceM10x1Steel,4850,false,ihl,ihl.chemistry.ItemSubstance
ihl:blankSetOfFilesSteel,4851,false,ihl,ihl.chemistry.ItemSubstance
ihl:handDrillSetOfMoldedPartsBronze,4852,false,ihl,ihl.chemistry.ItemSubstance
ihl:latheSetOfMoldedPartsSteel,4853,false,ihl,ihl.chemistry.ItemSubstance
ihl:viseSetOfMoldedPartsSteel,4854,false,ihl,ihl.chemistry.ItemSubstance
ihl:dustIrongraphite,4855,false,ihl,ihl.chemistry.ItemSubstance
ihl:plateSteelHot,4856,false,ihl,ihl.chemistry.ItemSubstance
ihl:blankChiselSteel,4857,false,ihl,ihl.chemistry.ItemSubstance
ihl:crucibleMixture,4858,false,ihl,ihl.chemistry.ItemSubstance
ihl:dustGraphite,4859,false,ihl,ihl.chemistry.ItemSubstance
ihl:dustBrick,4860,false,ihl,ihl.chemistry.ItemSubstance
ihl:ingotCalciumSoap,4861,false,ihl,ihl.chemistry.ItemSubstance
ihl:ingotStearin,4862,false,ihl,ihl.chemistry.ItemSubstance
ihl:muttonLard,4863,false,ihl,ihl.chemistry.ItemSubstance
ihl:carvingKnifeBronze,4864,false,ihl,ihl.chemistry.ItemSubstance
ihl:dustDehydratedGypsum,4865,false,ihl,ihl.chemistry.ItemSubstance
ihl:blankNeedleFileSteel,4866,false,ihl,ihl.chemistry.ItemSubstance
ihl:toolHeadHammerSmallSteel,4867,false,ihl,ihl.chemistry.ItemSubstance
ihl:toolTinSnipsPartsSteel,4868,false,ihl,ihl.chemistry.ItemSubstance
ihl:springSteel,4869,false,ihl,ihl.chemistry.ItemSubstance
ihl:dustCoalElectrodePremix,4870,false,ihl,ihl.chemistry.ItemSubstance
ihl:stickCoalElectrodePremix,4871,false,ihl,ihl.chemistry.ItemSubstance
ihl:sharpenedCarvingKnifeBronze,4872,false,ihl,ihl.metallurgy.KnifeItem
ihl:diceM10x1SteelHardened,4873,false,ihl,ihl.flexible_cable.IHLTool
ihl:tapM10x1SteelHardened,4874,false,ihl,ihl.flexible_cable.IHLTool
ihl:viseSteel,4875,false,ihl,ihl.flexible_cable.IHLTool
ihl:setOfFilesSteel,4876,false,ihl,ihl.flexible_cable.IHLTool
ihl:handDrillBronze,4877,false,ihl,ihl.flexible_cable.IHLTool
ihl:hackSawSteel,4878,false,ihl,ihl.flexible_cable.IHLTool
ihl:drillSteelHardened,4879,false,ihl,ihl.flexible_cable.IHLTool
ihl:needleFile,4880,false,ihl,ihl.flexible_cable.IHLTool
ihl:chisel,4881,false,ihl,ihl.flexible_cable.IHLTool
ihl:grindstone,4882,false,ihl,ihl.flexible_cable.IHLTool
ihl:pencil,4883,false,ihl,ihl.flexible_cable.IHLTool
ihl:hammer,4884,false,ihl,ihl.flexible_cable.IHLTool
ihl:tinSnipsSteel,4885,false,ihl,ihl.flexible_cable.IHLTool
ihl:setOfDies24sqmm,4886,false,ihl,ihl.flexible_cable.IHLTool
ihl:setOfDies1_5sqmm,4887,false,ihl,ihl.flexible_cable.IHLTool
ihl:drillSteel,4888,false,ihl,ihl.metallurgy.MetalCastingItem
ihl:barD10Steel,4889,false,ihl,ihl.metallurgy.MetalCastingItem
ihl:sawBladeSteel,4890,false,ihl,ihl.metallurgy.MetalCastingItem
ihl:linerIronGraphite,4891,false,ihl,ihl.metallurgy.MetalCastingItem
ihl:itemCellRubberTreeSap,4892,false,ihl,ihl.chemistry.IHLItemCell
ihl:bucket_fluidRubberTreeSap,4893,false,ihl,net.minecraft.item.ItemBucket
ihl:itemCellSpruceResin,4894,false,ihl,ihl.chemistry.IHLItemCell
ihl:bucket_SpruceResin,4895,false,ihl,net.minecraft.item.ItemBucket
ihl:itemCellCablingColophony,4896,false,ihl,ihl.chemistry.IHLItemCell
ihl:itemCellGlyceryl,4897,false,ihl,ihl.chemistry.IHLItemCell
ihl:itemCellSeedOil,4898,false,ihl,ihl.chemistry.IHLItemCell
ihl:itemCellAquaRegia,4899,false,ihl,ihl.chemistry.IHLItemCell
ihl:itemCellSodiumPeroxide,4900,false,ihl,ihl.chemistry.IHLItemCell
ihl:itemCellOsmiumTetroxide,4901,false,ihl,ihl.chemistry.IHLItemCell
ihl:itemCellOleicAcid,4902,false,ihl,ihl.chemistry.IHLItemCell
ihl:itemCellLimemilk,4903,false,ihl,ihl.chemistry.IHLItemCell
ihl:itemCellNickelSulfateDissolvedInWater,4904,false,ihl,ihl.chemistry.IHLItemCell
ihl:itemCellBlueVitriolDissolvedInWater,4905,false,ihl,ihl.chemistry.IHLItemCell
ihl:itemCellMoltenSteel,4906,false,ihl,ihl.chemistry.IHLItemCell
ihl:itemCellMoltenBronze,4907,false,ihl,ihl.chemistry.IHLItemCell
ihl:itemCellVapourSulfuricAcid,4908,false,ihl,ihl.chemistry.IHLItemCell
ihl:itemCellSulfuricAnhydride,4909,false,ihl,ihl.chemistry.IHLItemCell
ihl:itemCellSulfuricAcid,4910,false,ihl,ihl.chemistry.IHLItemCell
ihl:itemCellNitricAcid,4911,false,ihl,ihl.chemistry.IHLItemCell
ihl:blueprint.drill,4912,false,ihl,ihl.metallurgy.BlueprintItem
ihl:blueprint.stick,4913,false,ihl,ihl.metallurgy.BlueprintItem
ihl:blueprint.bar,4914,false,ihl,ihl.metallurgy.BlueprintItem
ihl:blueprint.vise,4915,false,ihl,ihl.metallurgy.BlueprintItem
ihl:blueprint.carvingknife,4916,false,ihl,ihl.metallurgy.BlueprintItem
ihl:blueprint.tub,4917,false,ihl,ihl.metallurgy.BlueprintItem
ihl:blueprint.tinSnips,4918,false,ihl,ihl.metallurgy.BlueprintItem
ihl:blueprint.hammer,4919,false,ihl,ihl.metallurgy.BlueprintItem
ihl:blueprint.chisel,4920,false,ihl,ihl.metallurgy.BlueprintItem
ihl:copperWire,4921,false,ihl,ihl.flexible_cable.WireItem
ihl:copperWire16x,4922,false,ihl,ihl.flexible_cable.WireItem
ihl:steelWire,4923,false,ihl,ihl.flexible_cable.WireItem
ihl:steelWire16x,4924,false,ihl,ihl.flexible_cable.WireItem
ihl:flexibleCableWithClamp,4925,false,ihl,ihl.flexible_cable.FlexibleCableItem
